Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
IA,AP742,AP742 A,Quinta,19:00,23:00,CA331,Maria Jose De Azevedo Marcondes
IA,AP762,AP762 A,Quarta,14:00,16:00,AP10,Selma Machado Simao
IA,AP773,AP773 A,Terça,14:00,18:00,AP05,Edson Do Prado Pfutzenreuter
IA,AP897,AP897 A,Quarta,14:00,18:00,AP05,Luise Weiss
IA,AP933,AP933 A,Quinta,08:00,12:00,AP07,Maria Jose De Azevedo Marcondes
IA,AR101,AR101 A,Quarta,14:00,16:00,CB01,Silvia Cordeiro Nassif
IA,AR301,AR301 A,Segunda,14:00,16:00,CB05,Filipe Mattos De Salles
IA,AR601,AR601 A,Terça,14:00,16:00,PB03,Ana Maria Rodriguez Costas
IA,AR601,AR601 B,Terça,16:00,18:00,PB03,Ana Maria Rodriguez Costas
IA,CS006,CS006 A,Quinta,08:00,12:00,,Pedro Maciel Guimaraes Junior
IA,CS017,CS017 AS,Quinta,14:00,15:00,MM02,Alfredo Luiz Paes De Oliveira Suppia
IA,CS017,CS017 CB,Quinta,14:00,15:00,MM02,Cesar Augusto Baio Santos
IA,CS017,CS017 ET,Quinta,14:00,15:00,MM02,Francisco Elinaldo Teixeira
IA,CS017,CS017 FR,Quinta,14:00,15:00,MM02,Noel Dos Santos Carvalho
IA,CS017,CS017 GS,Quinta,14:00,15:00,MM02,Gilberto Alexandre Sobrinho
IA,CS017,CS017 HR,Quinta,14:00,15:00,MM02,Hermes Renato Hildebrand
IA,CS017,CS017 IL,Quinta,14:00,15:00,MM02,Iara Lis Franco Schiavinatto
IA,CS017,CS017 MM,Quinta,14:00,15:00,MM02,Mauricius Martins Farina
IA,CS017,CS017 PG,Quinta,14:00,15:00,MM02,Pedro Maciel Guimaraes Junior
IA,CS017,CS017 RB,Quinta,14:00,15:00,MM02,"Denise Carvalho Dos Santos Rodrigues, Ronaldo Barbosa"
IA,CS020,CS020 A,Segunda,14:00,16:00,SM02,Paulo Cesar Da Silva Teles
IA,CS025,CS025 B,Sexta,10:00,12:00,MM04,Claudiney Rodrigues Carrasco
IA,CS026,CS026 A,Terça,10:00,12:00,SM03,Filipe Mattos De Salles
IA,CS029,CS029 A,Segunda,09:00,12:00,SM01,Denise Carvalho Dos Santos Rodrigues
IA,CS032,CS032 A,Segunda,08:00,10:00,MM20,Denise Carvalho Dos Santos Rodrigues
IA,CS032,CS032 E,Segunda,14:00,16:00,MM20,Hermes Renato Hildebrand
IA,CS032,CS032 F,Terça,08:00,10:00,MM17,Iara Lis Franco Schiavinatto
IA,CS032,CS032 G,Terça,14:00,16:00,MM17,Paulo Cesar Da Silva Teles
IA,CS032,CS032 J,Terça,14:00,16:00,MM20,Filipe Mattos De Salles
IA,CS032,CS032 K,Quarta,14:00,16:00,MM20,Gilberto Alexandre Sobrinho
IA,CS032,CS032 L,Terça,14:00,16:00,MM20,Alfredo Luiz Paes De Oliveira Suppia
IA,CS032,CS032 M,Sexta,16:00,18:00,MM20,Claudiney Rodrigues Carrasco
IA,CS032,CS032 N,Terça,08:00,10:00,MM20,Noel Dos Santos Carvalho
IA,CS032,CS032 O,Quarta,08:00,10:00,MM17,Mauricius Martins Farina
IA,CS032,CS032 P,Sexta,14:00,16:00,MM20,Cesar Augusto Baio Santos
IA,CS032,CS032 Q,Segunda,14:00,16:00,MM17,Denise Carvalho Dos Santos Rodrigues
IA,CS032,CS032 R,Quarta,14:00,16:00,MM20,Iara Lis Franco Schiavinatto
IA,CS032,CS032 T,Quinta,08:00,10:00,MM20,"Denise Carvalho Dos Santos Rodrigues, Ronaldo Barbosa"
IA,CS032,CS032 U,Quinta,08:00,10:00,MM17,Francisco Elinaldo Teixeira
IA,CS032,CS032 V,Sexta,08:00,10:00,MM20,Mauricius Martins Farina
IA,CS032,CS032 XX,Quarta,08:00,10:00,MM20,Wilson Antonio Lazaretti
IA,CS032,CS032 Y,Sexta,14:00,16:00,MM20,Alfredo Luiz Paes De Oliveira Suppia
IA,CS032,CS032 Z,Sexta,16:00,18:00,MM17,Paulo Cesar Da Silva Teles
IA,CS037,CS037 A,Terça,08:00,12:00,MM06,Cesar Augusto Baio Santos
IA,CS038,CS038 A,Quarta,08:00,12:00,AP09,Wilson Antonio Lazaretti
IA,CS039,CS039 A,Sexta,14:00,16:00,SM01,Alfredo Luiz Paes De Oliveira Suppia
IA,CS041,CS041 A,Segunda,08:00,10:00,MM02,Noel Dos Santos Carvalho
IA,CS044,CS044 A,Sexta,14:00,16:00,MM04,Paulo Cesar Da Silva Teles
IA,CS047,CS047 A,Quarta,08:00,12:00,MM04,Gilberto Alexandre Sobrinho
IA,CS052,CS052 A,Sexta,08:00,12:00,PB08,Mauricius Martins Farina
IA,CS073,CS073 A,Segunda,14:00,18:00,MM06,Hermes Renato Hildebrand
IA,CS073,CS073 B,Terça,19:00,23:00,MM05,Hermes Renato Hildebrand
IA,CS091,CS091 A,Terça,14:00,18:00,SM01,Pedro Maciel Guimaraes Junior
IA,CS093,CS093 A,Terça,09:00,12:00,CB06,Denise Carvalho Dos Santos Rodrigues
IA,CS100,CS100 A,Terça,08:00,12:00,SM01,Iara Lis Franco Schiavinatto
IA,CS102,CS102 A,Quarta,08:00,12:00,MM02,Mauricius Martins Farina
IA,CS103,CS103 A,Segunda,08:00,12:00,PB10,Denise Carvalho Dos Santos Rodrigues
IA,CS104,CS104 A,Terça,14:00,18:00,PB09,Filipe Mattos De Salles
IA,CS106,CS106 A,Quinta,08:00,12:00,PB10,Denise Carvalho Dos Santos Rodrigues
IA,CS132,CS132 A,Segunda,08:00,10:00,MM17,Denise Carvalho Dos Santos Rodrigues
IA,CS132,CS132 F,Terça,08:00,10:00,MM05,Iara Lis Franco Schiavinatto
IA,CS132,CS132 G,Terça,14:00,16:00,MM05,Paulo Cesar Da Silva Teles
IA,CS132,CS132 J,Terça,14:00,16:00,MM05,Filipe Mattos De Salles
IA,CS132,CS132 K,Quarta,14:00,16:00,MM17,Gilberto Alexandre Sobrinho
IA,CS132,CS132 L,Terça,14:00,16:00,MM05,Alfredo Luiz Paes De Oliveira Suppia
IA,CS132,CS132 M,Sexta,16:00,18:00,MM06,Claudiney Rodrigues Carrasco
IA,CS132,CS132 N,Terça,08:00,10:00,MM05,Noel Dos Santos Carvalho
IA,CS132,CS132 O,Quarta,08:00,10:00,MM06,Mauricius Martins Farina
IA,CS132,CS132 P,Sexta,14:00,16:00,MM17,Cesar Augusto Baio Santos
IA,CS132,CS132 Q,Segunda,14:00,16:00,MM03,Denise Carvalho Dos Santos Rodrigues
IA,CS132,CS132 R,Quarta,14:00,16:00,MM17,Iara Lis Franco Schiavinatto
IA,CS132,CS132 T,Quinta,08:00,10:00,MM06,Denise Carvalho Dos Santos Rodrigues
IA,CS132,CS132 U,Quinta,08:00,10:00,MM06,Francisco Elinaldo Teixeira
IA,CS132,CS132 V,Sexta,08:00,10:00,MM17,Mauricius Martins Farina
IA,CS132,CS132 Y,Sexta,14:00,16:00,MM06,Alfredo Luiz Paes De Oliveira Suppia
IA,CS132,CS132 Z,Sexta,16:00,18:00,MM06,Paulo Cesar Da Silva Teles
IA,CS300,CS300 B,Terça,08:00,12:00,SM02,Paulo Cesar Da Silva Teles
IA,CS301,CS301 A,Sexta,16:00,18:00,SM01,Paulo Cesar Da Silva Teles
IA,CS302,CS302 A,Quarta,14:00,18:00,CB12,Gilberto Alexandre Sobrinho
IA,CS304,CS304 A,Quinta,08:00,12:00,PB05,Francisco Elinaldo Teixeira
IA,CS400,CS400 A,Terça,14:00,17:00,MM02,Paulo Cesar Da Silva Teles
IA,CS500,CS500 A,Terça,14:00,18:00,SM02,Alfredo Luiz Paes De Oliveira Suppia
IA,CS508,CS508 A,Quinta,08:00,12:00,PB12,Cesar Augusto Baio Santos
IA,CS511,CS511 A,Quarta,14:00,18:00,PB11,Denise Carvalho Dos Santos Rodrigues
IA,CS601,CS601 A,Quarta,14:00,18:00,PB10,Iara Lis Franco Schiavinatto
IA,CS800,CS800 A,Quinta,14:00,16:00,MM01,"Denise Carvalho Dos Santos Rodrigues, Paulo Cesar Da Silva Teles"
IA,EX016,EX016 A,Sexta,13:00,14:00,SA13,"Christian Da Silva Rodrigues, Cristiano De Mello Gallep, Gina Maria Monge Aguilar"
IA,MP110,MP110 A,Segunda,10:00,12:00,DM41,Paulo Jose De Siqueira Tine
IA,MP130,MP130 A,Quinta,10:00,12:00,DM41,Paulo Jose De Siqueira Tine
IA,MP140,MP140 A,Quinta,10:00,12:00,SM01,Carlos Goncalves Machado Neto
IA,MP141,MP141 A,Quarta,14:00,15:00,DM04,Regina Machado
IA,MP150,MP150 A,Quinta,08:00,10:00,PB11,Carlos Goncalves Machado Neto
IA,MP170,MP170 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MP170,MP170 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MP170,MP170 MC,Terça,12:00,14:00,DM41,Mario Jose Mariano De Campos
IA,MP170,MP170 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MP270,MP270 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MP270,MP270 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MP270,MP270 MC,Terça,12:00,14:00,DM41,Mario Jose Mariano De Campos
IA,MP270,MP270 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MP330,MP330 A,Quinta,08:00,10:00,DM41,Paulo Jose De Siqueira Tine
IA,MP340,MP340 A,Quarta,10:00,12:00,DM41,Suzel Ana Reily
IA,MP341,MP341 A,Quarta,15:00,16:00,DM04,Regina Machado
IA,MP350,MP350 A,Quarta,08:00,10:00,DM01,Carlos Goncalves Machado Neto
IA,MP370,MP370 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MP370,MP370 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MP370,MP370 MC,Terça,12:00,14:00,DM41,Mario Jose Mariano De Campos
IA,MP370,MP370 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MP470,MP470 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MP470,MP470 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MP470,MP470 MC,Terça,12:00,14:00,DM41,Mario Jose Mariano De Campos
IA,MP470,MP470 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MP541,MP541 A,Quarta,16:00,17:00,DM04,Regina Machado
IA,MP741,MP741 A,Quarta,17:00,18:00,DM04,Regina Machado
IA,MU035,MU035 A,Terça,14:00,16:00,DM22,Maria Fernanda De Oliveira
IA,MU054,MU054 DG,Quarta,09:00,11:00,,Denise Hortencia Lopes Garcia
IA,MU054,MU054 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MU054,MU054 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MU054,MU054 NC,Sexta,14:00,16:00,SM02,Claudiney Rodrigues Carrasco
IA,MU054,MU054 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MU055,MU055 DG,Quarta,09:00,11:00,,Denise Hortencia Lopes Garcia
IA,MU055,MU055 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MU055,MU055 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MU055,MU055 NC,Sexta,14:00,16:00,SM02,Claudiney Rodrigues Carrasco
IA,MU055,MU055 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MU056,MU056 DG,Quarta,09:00,11:00,,Denise Hortencia Lopes Garcia
IA,MU056,MU056 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MU056,MU056 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MU056,MU056 NC,Sexta,14:00,16:00,SM02,Claudiney Rodrigues Carrasco
IA,MU056,MU056 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MU057,MU057 DG,Quarta,09:00,11:00,,Denise Hortencia Lopes Garcia
IA,MU057,MU057 EB,Quarta,08:00,10:00,DM05,Emerson Luiz De Biaggi
IA,MU057,MU057 LH,Quinta,14:00,16:00,DM22,Lars Andreas Hoefs
IA,MU057,MU057 NC,Sexta,14:00,16:00,SM02,Claudiney Rodrigues Carrasco
IA,MU057,MU057 PT,Quinta,14:00,16:00,DM35,Paulo Jose De Siqueira Tine
IA,MU058,MU058 A,Terça,14:00,15:00,DM35,"Fernando Augusto De Almeida Hashimoto, Leandro Barsalini, Vinicius De Sousa Fraga"
IA,MU058,MU058 B,Terça,15:00,16:00,DM35,"Fernando Augusto De Almeida Hashimoto, Leandro Barsalini, Vinicius De Sousa Fraga"
IA,MU060,MU060 A,Terça,16:00,17:00,DM35,"Fernando Augusto De Almeida Hashimoto, Leandro Barsalini"
IA,MU060,MU060 B,Terça,17:00,18:00,DM35,"Fernando Augusto De Almeida Hashimoto, Leandro Barsalini"
IA,MU070,MU070 A,Sexta,14:00,16:00,DM28,Fernando Augusto De Almeida Hashimoto
IA,MU105,MU105 A,Segunda,08:00,10:00,CB10,Paulo Jose De Siqueira Tine
IA,MU111,MU111 A,Terça,08:00,10:00,DM41,"Carlos Goncalves Machado Neto, Suzel Ana Reily"
IA,MU112,MU112 A,Sexta,14:00,16:00,DM22,Angelo Jose Fernandes
IA,MU114,MU114 A,Quarta,08:00,10:00,DM35,Luiz Henrique Xavier
IA,MU119,MU119 A,Segunda,08:00,10:00,DM22,Silvia Cordeiro Nassif
IA,MU120,MU120 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU131,MU131 A,Terça,10:00,12:00,DM43,Suzel Ana Reily
IA,MU132,MU132 A,Sexta,10:00,12:00,DM41,Claudiney Rodrigues Carrasco
IA,MU140,MU140 A,Quarta,10:00,12:00,DM05,Mario Jose Mariano De Campos
IA,MU143,MU143 A,Quarta,16:00,18:00,DM35,Denise Hortencia Lopes Garcia
IA,MU146,MU146 A,Quinta,08:00,10:00,DM22,Denise Hortencia Lopes Garcia
IA,MU147,MU147 LI,Segunda,10:00,12:00,DM22,Carlos Fernando Fiorini
IA,MU147,MU147 RG,Quarta,13:00,17:00,DM22,Carlos Fernando Fiorini
IA,MU148,MU148 A,Quarta,13:00,17:00,DM22,Carlos Fernando Fiorini
IA,MU154,MU154 A,Quarta,14:00,16:00,DM41,Lenita Waldige Mendes Nogueira
IA,MU155,MU155 A,Sexta,08:00,10:00,DM03,Francisco Zmekhol Nascimento De Oliveira
IA,MU162,MU162 A,Terça,16:00,18:00,IA01,Regina Machado
IA,MU165,MU165 B,Quarta,14:00,16:00,DM01,Luiz Henrique Xavier
IA,MU171,MU171 A,Quarta,14:00,16:00,DM35,Denise Hortencia Lopes Garcia
IA,MU179,MU179 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU189,MU189 A,Segunda,14:00,16:00,TC01,Vinicius De Sousa Fraga
IA,MU190,MU190 A,Terça,10:00,11:00,DM41,Lenita Waldige Mendes Nogueira
IA,MU193,MU193 A,Terça,10:00,12:00,IA01,Francisco Zmekhol Nascimento De Oliveira
IA,MU220,MU220 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU279,MU279 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU314,MU314 A,Quarta,08:00,10:00,DM22,Francisco Zmekhol Nascimento De Oliveira
IA,MU319,MU319 A,Segunda,16:00,18:00,DM35,Adriana Do Nascimento Araujo Mendes
IA,MU320,MU320 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU346,MU346 A,Quinta,10:00,12:00,DM22,Denise Hortencia Lopes Garcia
IA,MU348,MU348 A,Quarta,13:00,17:00,DM22,Carlos Fernando Fiorini
IA,MU355,MU355 A,Quinta,10:00,12:00,DM03,Vinicius De Sousa Fraga
IA,MU360,MU360 A,Quarta,08:00,10:00,PB02,Lenita Waldige Mendes Nogueira
IA,MU362,MU362 A,Quarta,17:00,19:00,DM22,Angelo Jose Fernandes
IA,MU371,MU371 A,Sexta,14:00,16:00,DM03,Mario Jose Mariano De Campos
IA,MU379,MU379 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU389,MU389 A,Segunda,14:00,16:00,TC01,Vinicius De Sousa Fraga
IA,MU393,MU393 A,Sexta,08:00,10:00,CB17,Gilson Uehara Gimenes Antunes
IA,MU420,MU420 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU479,MU479 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU512,MU512 A,Segunda,16:00,18:00,DM22,Angelo Jose Fernandes
IA,MU520,MU520 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU560,MU560 A,Quinta,10:00,12:00,DM35,Lars Andreas Hoefs
IA,MU562,MU562 A,Quarta,17:00,19:00,DM22,Angelo Jose Fernandes
IA,MU571,MU571 A,Quarta,10:00,12:00,DM01,Francisco Zmekhol Nascimento De Oliveira
IA,MU573,MU573 A,Sexta,10:00,12:00,DM22,Adriana Do Nascimento Araujo Mendes
IA,MU579,MU579 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU620,MU620 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU673,MU673 A,Sexta,10:00,12:00,DM22,Adriana Do Nascimento Araujo Mendes
IA,MU679,MU679 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU720,MU720 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU771,MU771 B,Quarta,10:00,12:00,DM35,Luiz Henrique Xavier
IA,MU779,MU779 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IA,MU820,MU820 A,Segunda,14:00,16:00,IA01,Carlos Fernando Fiorini
IA,MU879,MU879 A,Segunda,10:00,12:00,IA01,"Adonhiran Bernard De Almeida Reis, Carlos Fernando Fiorini, Emerson Luiz De Biaggi, Jose Alexandre Leme Lopes Carvalho, Lars Andreas Hoefs, Paulo Adriano Ronqui, Vinicius De Sousa Fraga"
IB,BA110,BA110 A,Terça,14:00,15:00,IB02,Alexandre Leite Rodrigues De Oliveira
IB,BA110,BA110 B,Terça,19:00,20:00,IB01,Paulo Henrique Ferreira Caria
IB,BA123,BA123 A,Terça,10:00,12:00,IB04,"Elaine Minatel, Fabio Montico, Valeria Helena Alves Cagnon Quitete"
IB,BA132,BA132 A,Terça,08:00,09:00,IB04,Paulo Henrique Ferreira Caria
IB,BA133,BA133 A,Segunda,08:00,12:00,IB04,"Elaine Minatel, Fabio Montico, Valeria Helena Alves Cagnon Quitete"
IB,BB123,BB123 A,Quinta,14:00,16:00,IB12,Marcelo Bispo De Jesus
IB,BB125,BB125 A,Quarta,14:00,16:00,IB04,Marcelo Alves Da Silva Mori
IB,BB125,BB125 B,Quarta,14:00,16:00,IB15,Carmen Verissima Ferreira Halder
IB,BB381,BB381 A,Segunda,08:00,10:00,IB12,Claudio Chrysostomo Werneck
IB,BB381,BB381 B,Segunda,21:00,23:00,IB12,Claudio Chrysostomo Werneck
IB,BC182,BC182 A,Quinta,14:00,18:00,IB04,Aline Mara Dos Santos
IB,BC183,BC183 A,Quinta,19:00,21:00,IB04,Luciana Bolsoni Lourenco Morandini
IB,BC694,BC694 A,Quarta,08:00,11:00,IB14,Cristina Pontes Vicente
IB,BC695,BC695 A,Quarta,14:00,16:00,SM03,Luciana Bolsoni Lourenco Morandini
IB,BC699,BC699 A,Quarta,08:00,10:00,IB13,Elizabeth Bilsland
IB,BD101,BD101 A,Quinta,14:00,18:00,IB15,Juliana Lischka Sampaio Mayer
IB,BD101,BD101 B,Quinta,19:00,23:00,IB14,Luis Felipe De Toledo Ramos Pereira
IB,BD582,BD582 A,Terça,16:00,17:00,IB14,Laszlo Karoly Nagy
IB,BD621,BD621 A,Terça,14:00,16:00,CB13,Laszlo Karoly Nagy
IB,BD692,BD692 A,Quarta,16:00,17:00,IB01,Ana De Medeiros Arnt
IB,BD692,BD692 B,Quarta,19:00,20:00,IB16,Ana De Medeiros Arnt
IB,BD694,BD694 A,Quarta,14:00,15:00,IB16,Ana De Medeiros Arnt
IB,BD694,BD694 B,Segunda,19:00,20:00,IB16,Ana De Medeiros Arnt
IB,BD792,BD792 A,Segunda,16:00,17:00,IB15,Ana De Medeiros Arnt
IB,BD892,BD892 A,Segunda,10:00,12:00,PB08,Fernanda Ramos Gadelha
IB,BD900,BD900 A,Sexta,14:00,15:00,IB13,Maria Fernanda Aguiar Calio
IB,BE180,BE180 A,Segunda,08:00,12:00,IB03,Rafael Silva Oliveira
IB,BE180,BE180 B,Sexta,19:00,23:00,IB02,Raul Costa Pereira
IB,BE310,BE310 A,Quarta,10:00,12:00,PB18,Mathias Mistretta Pires
IB,BE310,BE310 B,Segunda,19:00,21:00,IB02,Mathias Mistretta Pires
IB,BE581,BE581 A,Sexta,19:00,23:00,IB14,Raul Costa Pereira
IB,BE593,BE593 A,Quarta,14:00,16:00,PB09,Joao Vasconcellos Neto
IB,BF180,BF180 A,Quarta,08:00,10:00,IB15,Andre Schwambach Vieira
IB,BF310,BF310 A,Terça,14:00,18:00,IB12,Cesar Renato Sartori
IB,BF312,BF312 A,Terça,19:00,23:00,IB16,Cesar Renato Sartori
IB,BF381,BF381 A,Quarta,08:00,10:00,IB03,Helena Cristina De Lima Barbosa
IB,BF583,BF583 A,Terça,19:00,23:00,IB12,"Dora Maria Grassi Kassisse, Helena Cristina De Lima Barbosa, Maria Andreia Delbin, Patricia De Oliveira Prada"
IB,BF587,BF587 A,Quarta,14:00,18:00,PB08,Andre Schwambach Vieira
IB,BF590,BF590 A,Sexta,14:00,17:00,IB14,Maria Cristina Cintra Gomes Marcondes
IB,BG091,BG091 A,Segunda,16:00,18:00,CB01,Mariana Freitas Nery
IB,BG091,BG091 B,Segunda,16:00,18:00,CB01,Mariana Freitas Nery
IB,BG091,BG091 C,Segunda,16:00,18:00,CB01,Mariana Freitas Nery
IB,BG091,BG091 D,Segunda,16:00,18:00,CB01,Mariana Freitas Nery
IB,BG180,BG180 A,Terça,16:00,18:00,IB03,Vera Nisaka Solferini
IB,BG181,BG181 A,Terça,21:00,23:00,IB03,Vera Nisaka Solferini
IB,BG380,BG380 A,Quinta,08:00,12:00,IB04,Marcelo Menossi Teixeira
IB,BG520,BG520 A,Quarta,19:00,23:00,IB02,Marcelo Menossi Teixeira
IB,BH125,BH125 A,Quinta,08:00,10:00,IB03,Marcelo Alves Da Silva Mori
IB,BH131,BH131 A,Quarta,16:00,17:00,IB03,Henrique Marques Barbosa De Souza
IB,BH132,BH132 A,Quarta,14:00,16:00,IB03,Luis Antonio Violin Dias Pereira
IB,BH520,BH520 A,Quinta,10:00,11:00,IB16,Lucia Elvira Alvares
IB,BH780,BH780 A,Quinta,19:00,21:00,IB03,Lucia Elvira Alvares
IB,BI315,BI315 A,Segunda,10:00,12:00,IB16,Marco Aurelio Ramirez Vinolo
IB,BI381,BI381 A,Segunda,14:00,16:00,IB01,Pedro Manoel Mendes De Moraes Vieira
IB,BI520,BI520 A,Segunda,21:00,23:00,IB15,Alessandro Dos Santos Farias
IB,BL028,BL028 A,Segunda,10:00,11:00,IB14,Ivana Elena Camejo Aviles
IB,BL030,BL030 A,Segunda,10:00,11:00,IB02,Diogenes Valdanha Neto
IB,BL030,BL030 B,Segunda,21:00,22:00,IB01,Diogenes Valdanha Neto
IB,BL033,BL033 A,Segunda,10:00,11:00,IB02,Diogenes Valdanha Neto
IB,BL034,BL034 A,Segunda,16:00,18:00,IB01,Diogenes Valdanha Neto
IB,BL034,BL034 B,Quarta,21:00,23:00,IB04,Diogenes Valdanha Neto
IB,BL036,BL036 A,Segunda,10:00,11:00,IB02,Diogenes Valdanha Neto
IB,BL036,BL036 B,Segunda,21:00,22:00,IB01,Diogenes Valdanha Neto
IB,BL037,BL037 A,Segunda,10:00,12:00,IB15,Ivana Elena Camejo Aviles
IB,BL300,BL300 A,Quarta,14:00,16:00,IB01,Samantha Koehler
IB,BL300,BL300 B,Segunda,19:00,21:00,IB01,Samantha Koehler
IB,BL682,BL682 A,Sábado,08:00,11:00,IB13,Raul Costa Pereira
IB,BM382,BM382 A,Segunda,16:00,18:00,IB03,Cristina Elisa Alvarez Martinez
IB,BM720,BM720 A,Quarta,19:00,21:00,IB12,Jose Luiz Proenca Modena
IB,BP325,BP325 A,Quinta,14:00,16:00,IB03,Patricia Jacqueline Thyssen
IB,BP326,BP326 A,Segunda,14:00,18:00,,Adriano Cappellazzo Coelho
IB,BP327,BP327 A,Segunda,14:00,18:00,,Danilo Ciccone Miguel
IB,BP515,BP515 A,Sexta,08:00,10:00,IB03,Danilo Ciccone Miguel
IB,BP582,BP582 A,Terça,08:00,09:00,IB03,Adriano Cappellazzo Coelho
IB,BP586,BP586 A,Quarta,14:00,16:00,IB02,Patricia Jacqueline Thyssen
IB,BS100,BS100 A,Segunda,08:00,12:00,IB01,Murilo Vieira Geraldo
IB,BS101,BS101 A,Sexta,08:00,12:00,IB01,Wagner Jose Favaro
IB,BS102,BS102 A,Terça,10:00,12:00,IB01,Silvio Roberto Consonni
IB,BS103,BS103 A,Quinta,08:00,12:00,IB01,Paulo Guimaraes Gandra
IB,BS115,BS115 A,Segunda,14:00,18:00,IB16,Cristina Pontes Vicente
IB,BS156,BS156 A,Terça,19:00,23:00,IB02,Laszlo Karoly Nagy
IB,BS313,BS313 A,Quarta,08:00,10:00,IB16,Clarice Weis Arns
IB,BS320,BS320 A,Segunda,14:00,18:00,IB02,Elaine Minatel
IB,BS330,BS330 A,Quarta,08:00,12:00,IB02,Marcelo Brocchi
IB,BS580,BS580 A,Sexta,08:00,12:00,IB04,Elizabeth Bilsland
IB,BT205,BT205 A,Segunda,14:00,16:00,IB03,Ingrid Koch
IB,BT205,BT205 B,Quarta,19:00,21:00,IB01,Ingrid Koch
IB,BT315,BT315 A,Segunda,14:00,15:00,IB12,Marcos Jose Salvador
IB,BT385,BT385 A,Quinta,14:00,16:00,IB16,Juliana Lischka Sampaio Mayer
